threshold,validation_rows,validation_signal_count,validation_precision,validation_natural_precision,validation_precision_lift,validation_avg_future_ret_3w,validation_natural_avg_future_ret_3w,validation_avg_return_lift,valid_signal_floor,selected,tuning_status,params_json,fit_rows,usable_features,test_year,side,model,label_col,train_rows
0.5,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.8}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.4,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.8}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.3,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.8}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.7,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.6,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.5,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.4,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.3,23,2,0.5,0.2608695652173913,0.2391304347826087,0.017114795,0.018921491304347827,-0.0018066963043478282,1,1,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.7,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 10, ""n_estimators"": 250, ""negative_sample_ratio"": 5.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.6,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 10, ""n_estimators"": 250, ""negative_sample_ratio"": 5.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.5,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 10, ""n_estimators"": 250, ""negative_sample_ratio"": 5.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.4,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 10, ""n_estimators"": 250, ""negative_sample_ratio"": 5.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.3,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 10, ""n_estimators"": 250, ""negative_sample_ratio"": 5.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.7,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.6,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.5,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.4,23,0,,0.2608695652173913,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.3,23,1,1.0,0.2608695652173913,0.7391304347826086,0.03057697,0.018921491304347827,0.011655478695652172,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.7,23,2,0.5,0.2608695652173913,0.2391304347826087,0.027456995,0.018921491304347827,0.008535503695652175,1,1,ok,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
