side,enabled_models,thresholds_json,min_votes,candidate_rows,signal_count,precision,natural_precision,precision_lift,avg_future_ret_3w,natural_avg_future_ret_3w,avg_return_lift,generation,objective_score
top,"logistic,lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.2, ""lda"": 0.2, ""lightgbm"": 0.2, ""logistic"": 0.35, ""mlp"": 0.7, ""qda"": 0.7, ""svm"": 0.25}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,10,263.67681178951676
top,"lda,qda,lightgbm,bp,svm","{""bp"": 0.25, ""lda"": 0.4, ""lightgbm"": 0.5, ""qda"": 0.5, ""svm"": 0.15}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,13,263.67681178951676
top,"logistic,qda,lightgbm,bp","{""bp"": 0.7, ""lightgbm"": 0.5, ""logistic"": 0.4, ""qda"": 0.6}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,14,263.67681178951676
top,"logistic,lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.2, ""lda"": 0.2, ""lightgbm"": 0.4, ""logistic"": 0.35, ""mlp"": 0.7, ""qda"": 0.7, ""svm"": 0.25}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,15,263.67681178951676
top,"lda,qda,lightgbm,svm","{""lda"": 0.4, ""lightgbm"": 0.5, ""qda"": 0.5, ""svm"": 0.45}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,16,263.67681178951676
top,"logistic,qda,svm","{""logistic"": 0.7, ""qda"": 0.2, ""svm"": 0.25}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,18,263.67681178951676
top,"lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.25, ""lda"": 0.4, ""lightgbm"": 0.5, ""mlp"": 0.6, ""qda"": 0.5, ""svm"": 0.45}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,19,263.67681178951676
top,"qda,lightgbm,bp,mlp","{""bp"": 0.6, ""lightgbm"": 0.4, ""mlp"": 0.7, ""qda"": 0.35}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,20,263.67681178951676
top,"logistic,lda,qda,bp,mlp","{""bp"": 0.15, ""lda"": 0.5, ""logistic"": 0.7, ""mlp"": 0.35, ""qda"": 0.3}",2,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,21,263.67681178951676
top,"logistic,lightgbm,bp,mlp","{""bp"": 0.2, ""lightgbm"": 0.4, ""logistic"": 0.4, ""mlp"": 0.2}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,22,263.67681178951676
top,"logistic,lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.6, ""lda"": 0.25, ""lightgbm"": 0.45, ""logistic"": 0.45, ""mlp"": 0.4, ""qda"": 0.2, ""svm"": 0.15}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,23,263.67681178951676
top,"logistic,lda,qda,bp,mlp,svm","{""bp"": 0.2, ""lda"": 0.2, ""logistic"": 0.35, ""mlp"": 0.7, ""qda"": 0.7, ""svm"": 0.45}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,24,263.67681178951676
top,"logistic,lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.5, ""lda"": 0.25, ""lightgbm"": 0.6, ""logistic"": 0.45, ""mlp"": 0.4, ""qda"": 0.2, ""svm"": 0.15}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,25,263.67681178951676
top,"lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.25, ""lda"": 0.4, ""lightgbm"": 0.5, ""mlp"": 0.2, ""qda"": 0.5, ""svm"": 0.45}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,26,263.67681178951676
top,"qda,lightgbm,bp,mlp","{""bp"": 0.45, ""lightgbm"": 0.5, ""mlp"": 0.35, ""qda"": 0.15}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,27,263.67681178951676
