week_start_date,week_end_date,week_pos,manual_weak_bottom_label,future_ret_3w,future_mfe_3w,future_mae_3w,is_bottom_candidate,is_top_candidate,turning_proba,test_year,year_complete,model,side,label_col,train_rows,tuned_params_json,tuning_status,manual_weak_top_label
2022-06-27,2022-07-01,383,,0.00573265,0.01997526,-0.03668954,0,1,0.2347653943908621,2022,True,logistic,top,manual_weak_top_label,126,"{""C"": 0.3}",ok,0.0
2022-07-04,2022-07-08,384,,0.01666227,0.02798915,-0.03755422,0,1,0.020039160613223004,2022,True,logistic,top,manual_weak_top_label,126,"{""C"": 0.3}",ok,0.0
2022-07-11,2022-07-15,385,,0.03461161,0.05018594,-0.00199684,0,1,0.12282829489795807,2022,True,logistic,top,manual_weak_top_label,126,"{""C"": 0.3}",ok,0.0
2022-07-18,2022-07-22,386,,0.02761167,0.03941888,-0.02571604,0,1,0.4610040459657195,2022,True,logistic,top,manual_weak_top_label,126,"{""C"": 0.3}",ok,0.0
2022-07-25,2022-07-29,387,,0.01643443,0.03544775,-0.03705521,0,1,0.6212842245768735,2022,True,logistic,top,manual_weak_top_label,126,"{""C"": 0.3}",ok,0.0
2022-08-01,2022-08-05,388,,-0.01548984,0.03945386,-0.02244907,0,1,0.21232838846034888,2022,True,logistic,top,manual_weak_top_label,126,"{""C"": 0.3}",ok,0.0
2022-08-08,2022-08-12,389,,-0.06252847,0.01949083,-0.07383361,0,1,0.669841106976486,2022,True,logistic,top,manual_weak_top_label,126,"{""C"": 0.3}",ok,1.0
2022-08-15,2022-08-19,390,,-0.04434725,0.01115448,-0.07454670,0,1,0.004165773144744246,2022,True,logistic,top,manual_weak_top_label,126,"{""C"": 0.3}",ok,0.0
2022-10-31,2022-11-04,400,,-0.02943270,0.01000008,-0.03840591,0,1,0.0622067545373531,2022,True,logistic,top,manual_weak_top_label,126,"{""C"": 0.3}",ok,0.0
2022-11-14,2022-11-18,402,,0.00330019,0.01109230,-0.03700123,0,1,0.06557349523561291,2022,True,logistic,top,manual_weak_top_label,126,"{""C"": 0.3}",ok,0.0
2022-11-28,2022-12-02,404,,-0.07780761,0.00774129,-0.08376536,0,1,0.03892040363693991,2022,True,logistic,top,manual_weak_top_label,126,"{""C"": 0.3}",ok,1.0
2022-12-05,2022-12-09,405,,-0.05969036,0.00003533,-0.08374245,0,1,0.005175934806544469,2022,True,logistic,top,manual_weak_top_label,126,"{""C"": 0.3}",ok,1.0
2022-05-30,2022-06-02,379,,0.07585364,0.07939225,-0.00064117,0,1,0.0007514713249930937,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-06-06,2022-06-10,380,,0.05533599,0.06842958,-0.02524462,0,1,0.014496524183274767,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-06-13,2022-06-17,381,,0.03336616,0.04780037,-0.01842271,0,1,0.00022379919938375273,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-06-20,2022-06-24,382,,-0.01137362,0.02408069,-0.02795552,0,1,5.356279950220978e-05,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-06-27,2022-07-01,383,,0.00573265,0.01997526,-0.03668954,0,1,0.11840628149865429,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-07-04,2022-07-08,384,,0.01666227,0.02798915,-0.03755422,0,1,0.0007617778470400304,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-07-11,2022-07-15,385,,0.03461161,0.05018594,-0.00199684,0,1,0.008288105953371339,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-07-18,2022-07-22,386,,0.02761167,0.03941888,-0.02571604,0,1,0.299256020862715,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-07-25,2022-07-29,387,,0.01643443,0.03544775,-0.03705521,0,1,0.34883975532626427,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-08-01,2022-08-05,388,,-0.01548984,0.03945386,-0.02244907,0,1,0.002838953778823997,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-08-08,2022-08-12,389,,-0.06252847,0.01949083,-0.07383361,0,1,0.33370870977937067,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,1.0
2022-08-15,2022-08-19,390,,-0.04434725,0.01115448,-0.07454670,0,1,6.883519577927424e-06,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-10-31,2022-11-04,400,,-0.02943270,0.01000008,-0.03840591,0,1,0.00043575573690810395,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-11-14,2022-11-18,402,,0.00330019,0.01109230,-0.03700123,0,1,0.0010122035108461201,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,0.0
2022-11-28,2022-12-02,404,,-0.07780761,0.00774129,-0.08376536,0,1,0.00027467691595104397,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,1.0
2022-12-05,2022-12-09,405,,-0.05969036,0.00003533,-0.08374245,0,1,3.891163973466889e-06,2022,True,lda,top,manual_weak_top_label,126,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,1.0
2022-05-30,2022-06-02,379,,0.07585364,0.07939225,-0.00064117,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-06-06,2022-06-10,380,,0.05533599,0.06842958,-0.02524462,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-06-13,2022-06-17,381,,0.03336616,0.04780037,-0.01842271,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-06-20,2022-06-24,382,,-0.01137362,0.02408069,-0.02795552,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-06-27,2022-07-01,383,,0.00573265,0.01997526,-0.03668954,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-07-04,2022-07-08,384,,0.01666227,0.02798915,-0.03755422,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-07-11,2022-07-15,385,,0.03461161,0.05018594,-0.00199684,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-07-18,2022-07-22,386,,0.02761167,0.03941888,-0.02571604,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-07-25,2022-07-29,387,,0.01643443,0.03544775,-0.03705521,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-08-01,2022-08-05,388,,-0.01548984,0.03945386,-0.02244907,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-08-08,2022-08-12,389,,-0.06252847,0.01949083,-0.07383361,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,1.0
2022-08-15,2022-08-19,390,,-0.04434725,0.01115448,-0.07454670,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-10-31,2022-11-04,400,,-0.02943270,0.01000008,-0.03840591,0,1,1.0,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-11-14,2022-11-18,402,,0.00330019,0.01109230,-0.03700123,0,1,0.9999999870612255,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,0.0
2022-11-28,2022-12-02,404,,-0.07780761,0.00774129,-0.08376536,0,1,0.9999999999996849,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,1.0
2022-12-05,2022-12-09,405,,-0.05969036,0.00003533,-0.08374245,0,1,0.9999999998901568,2022,True,qda,top,manual_weak_top_label,126,"{""reg_param"": 0.2}",ok,1.0
2022-05-30,2022-06-02,379,,0.07585364,0.07939225,-0.00064117,0,1,0.021989307381947317,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-06-06,2022-06-10,380,,0.05533599,0.06842958,-0.02524462,0,1,0.023862832932807245,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-06-13,2022-06-17,381,,0.03336616,0.04780037,-0.01842271,0,1,0.021358335223100072,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-06-20,2022-06-24,382,,-0.01137362,0.02408069,-0.02795552,0,1,0.2789953496906433,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-06-27,2022-07-01,383,,0.00573265,0.01997526,-0.03668954,0,1,0.4842893758367925,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-07-04,2022-07-08,384,,0.01666227,0.02798915,-0.03755422,0,1,0.05318868722219008,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-07-11,2022-07-15,385,,0.03461161,0.05018594,-0.00199684,0,1,0.029070108289268475,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-07-18,2022-07-22,386,,0.02761167,0.03941888,-0.02571604,0,1,0.1451317382767107,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-07-25,2022-07-29,387,,0.01643443,0.03544775,-0.03705521,0,1,0.27153218685991,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-08-01,2022-08-05,388,,-0.01548984,0.03945386,-0.02244907,0,1,0.16183386976859593,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-08-08,2022-08-12,389,,-0.06252847,0.01949083,-0.07383361,0,1,0.22753598395589772,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,1.0
2022-08-15,2022-08-19,390,,-0.04434725,0.01115448,-0.07454670,0,1,0.11258325997669513,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-10-31,2022-11-04,400,,-0.02943270,0.01000008,-0.03840591,0,1,0.2346316048946942,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-11-14,2022-11-18,402,,0.00330019,0.01109230,-0.03700123,0,1,0.24928832566335554,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,0.0
2022-11-28,2022-12-02,404,,-0.07780761,0.00774129,-0.08376536,0,1,0.26532810340857155,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,1.0
2022-12-05,2022-12-09,405,,-0.05969036,0.00003533,-0.08374245,0,1,0.04189483246141089,2022,True,lightgbm,top,manual_weak_top_label,126,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,1.0
2022-05-30,2022-06-02,379,,0.07585364,0.07939225,-0.00064117,0,1,0.29583320021629333,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-06-06,2022-06-10,380,,0.05533599,0.06842958,-0.02524462,0,1,0.49849700927734375,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-06-13,2022-06-17,381,,0.03336616,0.04780037,-0.01842271,0,1,0.2547657787799835,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-06-20,2022-06-24,382,,-0.01137362,0.02408069,-0.02795552,0,1,0.16640733182430267,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-06-27,2022-07-01,383,,0.00573265,0.01997526,-0.03668954,0,1,0.31381842494010925,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-07-04,2022-07-08,384,,0.01666227,0.02798915,-0.03755422,0,1,0.2051493525505066,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-07-11,2022-07-15,385,,0.03461161,0.05018594,-0.00199684,0,1,0.24297574162483215,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-07-18,2022-07-22,386,,0.02761167,0.03941888,-0.02571604,0,1,0.5548647046089172,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-07-25,2022-07-29,387,,0.01643443,0.03544775,-0.03705521,0,1,0.40273967385292053,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-08-01,2022-08-05,388,,-0.01548984,0.03945386,-0.02244907,0,1,0.32320767641067505,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-08-08,2022-08-12,389,,-0.06252847,0.01949083,-0.07383361,0,1,0.4247400760650635,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,1.0
2022-08-15,2022-08-19,390,,-0.04434725,0.01115448,-0.07454670,0,1,0.13034233450889587,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-10-31,2022-11-04,400,,-0.02943270,0.01000008,-0.03840591,0,1,0.17310094833374023,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-11-14,2022-11-18,402,,0.00330019,0.01109230,-0.03700123,0,1,0.24786007404327393,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,0.0
2022-11-28,2022-12-02,404,,-0.07780761,0.00774129,-0.08376536,0,1,0.16243159770965576,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,1.0
2022-12-05,2022-12-09,405,,-0.05969036,0.00003533,-0.08374245,0,1,0.10679686814546585,2022,True,bp,top,manual_weak_top_label,126,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,1.0
2022-05-30,2022-06-02,379,,0.07585364,0.07939225,-0.00064117,0,1,0.26211263926554335,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-06-06,2022-06-10,380,,0.05533599,0.06842958,-0.02524462,0,1,0.2902559307527541,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-06-13,2022-06-17,381,,0.03336616,0.04780037,-0.01842271,0,1,0.3061767616523031,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-06-20,2022-06-24,382,,-0.01137362,0.02408069,-0.02795552,0,1,0.25510819657334527,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-06-27,2022-07-01,383,,0.00573265,0.01997526,-0.03668954,0,1,0.20327523545713222,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-07-04,2022-07-08,384,,0.01666227,0.02798915,-0.03755422,0,1,0.2275526533219488,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-07-11,2022-07-15,385,,0.03461161,0.05018594,-0.00199684,0,1,0.19961337812431942,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-07-18,2022-07-22,386,,0.02761167,0.03941888,-0.02571604,0,1,0.2062076344998875,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-07-25,2022-07-29,387,,0.01643443,0.03544775,-0.03705521,0,1,0.19474762945972773,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-08-01,2022-08-05,388,,-0.01548984,0.03945386,-0.02244907,0,1,0.22989729733495956,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-08-08,2022-08-12,389,,-0.06252847,0.01949083,-0.07383361,0,1,0.40636330039267116,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,1.0
2022-08-15,2022-08-19,390,,-0.04434725,0.01115448,-0.07454670,0,1,0.19230743751028004,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-10-31,2022-11-04,400,,-0.02943270,0.01000008,-0.03840591,0,1,0.35849385193513356,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-11-14,2022-11-18,402,,0.00330019,0.01109230,-0.03700123,0,1,0.44408230004248006,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,0.0
2022-11-28,2022-12-02,404,,-0.07780761,0.00774129,-0.08376536,0,1,0.3697084571879935,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,1.0
2022-12-05,2022-12-09,405,,-0.05969036,0.00003533,-0.08374245,0,1,0.3797844568211665,2022,True,mlp,top,manual_weak_top_label,126,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",ok,1.0
2022-05-30,2022-06-02,379,,0.07585364,0.07939225,-0.00064117,0,1,0.15415095035655071,2022,True,svm,top,manual_weak_top_label,126,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2022-06-06,2022-06-10,380,,0.05533599,0.06842958,-0.02524462,0,1,0.1541350836540348,2022,True,svm,top,manual_weak_top_label,126,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2022-06-13,2022-06-17,381,,0.03336616,0.04780037,-0.01842271,0,1,0.15729691068600926,2022,True,svm,top,manual_weak_top_label,126,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2022-06-20,2022-06-24,382,,-0.01137362,0.02408069,-0.02795552,0,1,0.1560800607032482,2022,True,svm,top,manual_weak_top_label,126,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2022-06-27,2022-07-01,383,,0.00573265,0.01997526,-0.03668954,0,1,0.15528401579920445,2022,True,svm,top,manual_weak_top_label,126,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2022-07-04,2022-07-08,384,,0.01666227,0.02798915,-0.03755422,0,1,0.15676457889512627,2022,True,svm,top,manual_weak_top_label,126,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2022-07-11,2022-07-15,385,,0.03461161,0.05018594,-0.00199684,0,1,0.1559374433747514,2022,True,svm,top,manual_weak_top_label,126,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2022-07-18,2022-07-22,386,,0.02761167,0.03941888,-0.02571604,0,1,0.15576137523264033,2022,True,svm,top,manual_weak_top_label,126,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2022-07-25,2022-07-29,387,,0.01643443,0.03544775,-0.03705521,0,1,0.1572523984209951,2022,True,svm,top,manual_weak_top_label,126,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2022-08-01,2022-08-05,388,,-0.01548984,0.03945386,-0.02244907,0,1,0.15898082474517308,2022,True,svm,top,manual_weak_top_label,126,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
2022-08-08,2022-08-12,389,,-0.06252847,0.01949083,-0.07383361,0,1,0.15815485363625154,2022,True,svm,top,manual_weak_top_label,126,"{""C"": 0.5, ""gamma"": ""scale""}",ok,1.0
2022-08-15,2022-08-19,390,,-0.04434725,0.01115448,-0.07454670,0,1,0.15618751178788481,2022,True,svm,top,manual_weak_top_label,126,"{""C"": 0.5, ""gamma"": ""scale""}",ok,0.0
