week_start_date,week_end_date,week_pos,manual_weak_bottom_label,future_ret_3w,future_mfe_3w,future_mae_3w,is_bottom_candidate,is_top_candidate,turning_proba,test_year,year_complete,model,side,label_col,train_rows,tuned_params_json,tuning_status,manual_weak_top_label
2022-04-25,2022-04-29,374,1.0,0.09224006,0.09224006,-0.01195624,1,0,0.23392529585950447,2022,True,logistic,bottom,manual_weak_bottom_label,123,"{""C"": 1.0}",ok,
2022-05-05,2022-05-06,375,1.0,0.07726380,0.10068725,-0.00311829,1,0,0.9979682844850336,2022,True,logistic,bottom,manual_weak_bottom_label,123,"{""C"": 1.0}",ok,
2022-05-09,2022-05-13,376,0.0,0.06114746,0.06230711,-0.00954647,1,0,0.30323493165257787,2022,True,logistic,bottom,manual_weak_bottom_label,123,"{""C"": 1.0}",ok,
2022-05-23,2022-05-27,378,0.0,0.09092358,0.09217187,-0.00617672,1,0,0.608562088795596,2022,True,logistic,bottom,manual_weak_bottom_label,123,"{""C"": 1.0}",ok,
2022-08-29,2022-09-02,392,0.0,-0.06096408,0.03142001,-0.06933407,1,0,0.0015670847257702274,2022,True,logistic,bottom,manual_weak_bottom_label,123,"{""C"": 1.0}",ok,
2022-09-13,2022-09-16,394,0.0,-0.01153899,0.01127176,-0.08690045,1,0,0.532197917071251,2022,True,logistic,bottom,manual_weak_bottom_label,123,"{""C"": 1.0}",ok,
2022-09-19,2022-09-23,395,0.0,0.01078652,0.02956024,-0.07003223,1,0,0.5023668586537245,2022,True,logistic,bottom,manual_weak_bottom_label,123,"{""C"": 1.0}",ok,
2022-09-26,2022-09-30,396,1.0,0.01878703,0.07012482,-0.03377104,1,0,0.524632474500895,2022,True,logistic,bottom,manual_weak_bottom_label,123,"{""C"": 1.0}",ok,
2022-10-10,2022-10-14,397,1.0,0.04732538,0.04886570,-0.03202613,1,0,0.5703876370685976,2022,True,logistic,bottom,manual_weak_bottom_label,123,"{""C"": 1.0}",ok,
2022-10-24,2022-10-28,399,0.0,0.06706307,0.08602818,-0.00619382,1,0,0.005621187642835069,2022,True,logistic,bottom,manual_weak_bottom_label,123,"{""C"": 1.0}",ok,
2022-12-19,2022-12-23,407,1.0,0.05790988,0.06518790,0.00019348,1,0,1.2353461544984616e-05,2022,True,logistic,bottom,manual_weak_bottom_label,123,"{""C"": 1.0}",ok,
2022-01-17,2022-01-21,361,0.0,-0.01853522,0.00998586,-0.07136125,1,0,0.007219231759560376,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-01-24,2022-01-28,362,0.0,0.05577892,0.07287154,-0.00632553,1,0,0.22288953952739815,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-02-07,2022-02-11,363,0.0,0.02953034,0.06359148,-0.01031441,1,0,0.9999887503042156,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-02-14,2022-02-18,364,0.0,-0.03599303,0.03162694,-0.10202775,1,0,0.99988744636395,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-03-07,2022-03-11,367,0.0,-0.03120883,-0.00015106,-0.09446345,1,0,0.0010504756751233268,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-03-14,2022-03-18,368,0.0,-0.04420218,0.01604159,-0.05570019,1,0,0.061365760645612596,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-03-21,2022-03-25,369,0.0,-0.07987609,0.00658904,-0.08657188,1,0,0.7639151893674887,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-03-28,2022-04-01,370,0.0,-0.13005278,-0.00042303,-0.13604457,1,0,0.9489514583279433,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-04-06,2022-04-08,371,0.0,-0.12787130,-0.00471326,-0.21452065,1,0,0.9420283437000918,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-04-11,2022-04-15,372,0.0,-0.08133467,0.01662977,-0.17694201,1,0,0.0062826364656386165,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-04-18,2022-04-22,373,0.0,0.03052696,0.04345865,-0.12340168,1,0,0.3154265598167625,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-04-25,2022-04-29,374,1.0,0.09224006,0.09224006,-0.01195624,1,0,0.11266237975734694,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-05-05,2022-05-06,375,1.0,0.07726380,0.10068725,-0.00311829,1,0,0.9990100876254626,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-05-09,2022-05-13,376,0.0,0.06114746,0.06230711,-0.00954647,1,0,0.28211030881313093,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-05-23,2022-05-27,378,0.0,0.09092358,0.09217187,-0.00617672,1,0,0.3732710695407482,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-08-29,2022-09-02,392,0.0,-0.06096408,0.03142001,-0.06933407,1,0,0.0002988314076298522,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-09-13,2022-09-16,394,0.0,-0.01153899,0.01127176,-0.08690045,1,0,0.11211114700917006,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-09-19,2022-09-23,395,0.0,0.01078652,0.02956024,-0.07003223,1,0,0.1539658008937922,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-09-26,2022-09-30,396,1.0,0.01878703,0.07012482,-0.03377104,1,0,0.19273005500544438,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-10-10,2022-10-14,397,1.0,0.04732538,0.04886570,-0.03202613,1,0,0.6015514615774938,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-10-24,2022-10-28,399,0.0,0.06706307,0.08602818,-0.00619382,1,0,0.00013259751763368456,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-12-19,2022-12-23,407,1.0,0.05790988,0.06518790,0.00019348,1,0,1.3298021363133985e-06,2022,True,lda,bottom,manual_weak_bottom_label,123,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",ok,
2022-01-17,2022-01-21,361,0.0,-0.01853522,0.00998586,-0.07136125,1,0,0.9999406508339949,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-01-24,2022-01-28,362,0.0,0.05577892,0.07287154,-0.00632553,1,0,0.9999961768525856,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-02-07,2022-02-11,363,0.0,0.02953034,0.06359148,-0.01031441,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-02-14,2022-02-18,364,0.0,-0.03599303,0.03162694,-0.10202775,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-03-07,2022-03-11,367,0.0,-0.03120883,-0.00015106,-0.09446345,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-03-14,2022-03-18,368,0.0,-0.04420218,0.01604159,-0.05570019,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-03-21,2022-03-25,369,0.0,-0.07987609,0.00658904,-0.08657188,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-03-28,2022-04-01,370,0.0,-0.13005278,-0.00042303,-0.13604457,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-04-06,2022-04-08,371,0.0,-0.12787130,-0.00471326,-0.21452065,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-04-11,2022-04-15,372,0.0,-0.08133467,0.01662977,-0.17694201,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-04-18,2022-04-22,373,0.0,0.03052696,0.04345865,-0.12340168,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-04-25,2022-04-29,374,1.0,0.09224006,0.09224006,-0.01195624,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-05-05,2022-05-06,375,1.0,0.07726380,0.10068725,-0.00311829,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-05-09,2022-05-13,376,0.0,0.06114746,0.06230711,-0.00954647,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-05-23,2022-05-27,378,0.0,0.09092358,0.09217187,-0.00617672,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-08-29,2022-09-02,392,0.0,-0.06096408,0.03142001,-0.06933407,1,0,0.9999999999927625,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-09-13,2022-09-16,394,0.0,-0.01153899,0.01127176,-0.08690045,1,0,0.9999999999999976,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-09-19,2022-09-23,395,0.0,0.01078652,0.02956024,-0.07003223,1,0,0.999998903188158,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-09-26,2022-09-30,396,1.0,0.01878703,0.07012482,-0.03377104,1,0,0.9999101168024488,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-10-10,2022-10-14,397,1.0,0.04732538,0.04886570,-0.03202613,1,0,0.9999999997879967,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-10-24,2022-10-28,399,0.0,0.06706307,0.08602818,-0.00619382,1,0,0.9999999999999991,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-12-19,2022-12-23,407,1.0,0.05790988,0.06518790,0.00019348,1,0,1.0,2022,True,qda,bottom,manual_weak_bottom_label,123,"{""reg_param"": 0.2}",ok,
2022-01-17,2022-01-21,361,0.0,-0.01853522,0.00998586,-0.07136125,1,0,0.11220479181376285,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-01-24,2022-01-28,362,0.0,0.05577892,0.07287154,-0.00632553,1,0,0.6219292879079309,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-02-07,2022-02-11,363,0.0,0.02953034,0.06359148,-0.01031441,1,0,0.6049215311891148,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-02-14,2022-02-18,364,0.0,-0.03599303,0.03162694,-0.10202775,1,0,0.9105423387698423,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-03-07,2022-03-11,367,0.0,-0.03120883,-0.00015106,-0.09446345,1,0,0.3702443162771369,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-03-14,2022-03-18,368,0.0,-0.04420218,0.01604159,-0.05570019,1,0,0.405360221660853,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-03-21,2022-03-25,369,0.0,-0.07987609,0.00658904,-0.08657188,1,0,0.2925751986513106,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-03-28,2022-04-01,370,0.0,-0.13005278,-0.00042303,-0.13604457,1,0,0.8203711965811994,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-04-06,2022-04-08,371,0.0,-0.12787130,-0.00471326,-0.21452065,1,0,0.3907578804026943,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-04-11,2022-04-15,372,0.0,-0.08133467,0.01662977,-0.17694201,1,0,0.2782777195523162,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-04-18,2022-04-22,373,0.0,0.03052696,0.04345865,-0.12340168,1,0,0.4330582508509655,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-04-25,2022-04-29,374,1.0,0.09224006,0.09224006,-0.01195624,1,0,0.7626106484507584,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-05-05,2022-05-06,375,1.0,0.07726380,0.10068725,-0.00311829,1,0,0.970018121887931,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-05-09,2022-05-13,376,0.0,0.06114746,0.06230711,-0.00954647,1,0,0.1487862549020815,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-05-23,2022-05-27,378,0.0,0.09092358,0.09217187,-0.00617672,1,0,0.061763774529117445,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-08-29,2022-09-02,392,0.0,-0.06096408,0.03142001,-0.06933407,1,0,0.4875854966651638,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-09-13,2022-09-16,394,0.0,-0.01153899,0.01127176,-0.08690045,1,0,0.09969058251879943,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-09-19,2022-09-23,395,0.0,0.01078652,0.02956024,-0.07003223,1,0,0.11745152771958263,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-09-26,2022-09-30,396,1.0,0.01878703,0.07012482,-0.03377104,1,0,0.19796003085911767,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-10-10,2022-10-14,397,1.0,0.04732538,0.04886570,-0.03202613,1,0,0.4065962467837341,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-10-24,2022-10-28,399,0.0,0.06706307,0.08602818,-0.00619382,1,0,0.055385258430099914,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-12-19,2022-12-23,407,1.0,0.05790988,0.06518790,0.00019348,1,0,0.09033866548842949,2022,True,lightgbm,bottom,manual_weak_bottom_label,123,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",ok,
2022-01-17,2022-01-21,361,0.0,-0.01853522,0.00998586,-0.07136125,1,0,0.1762339025735855,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-01-24,2022-01-28,362,0.0,0.05577892,0.07287154,-0.00632553,1,0,0.6668182015419006,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-02-07,2022-02-11,363,0.0,0.02953034,0.06359148,-0.01031441,1,0,0.9317479729652405,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-02-14,2022-02-18,364,0.0,-0.03599303,0.03162694,-0.10202775,1,0,0.9351252913475037,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-03-07,2022-03-11,367,0.0,-0.03120883,-0.00015106,-0.09446345,1,0,0.3773491084575653,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-03-14,2022-03-18,368,0.0,-0.04420218,0.01604159,-0.05570019,1,0,0.6651332378387451,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-03-21,2022-03-25,369,0.0,-0.07987609,0.00658904,-0.08657188,1,0,0.7383988499641418,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-03-28,2022-04-01,370,0.0,-0.13005278,-0.00042303,-0.13604457,1,0,0.8940349817276001,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-04-06,2022-04-08,371,0.0,-0.12787130,-0.00471326,-0.21452065,1,0,0.8042886853218079,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-04-11,2022-04-15,372,0.0,-0.08133467,0.01662977,-0.17694201,1,0,0.31972962617874146,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-04-18,2022-04-22,373,0.0,0.03052696,0.04345865,-0.12340168,1,0,0.28157904744148254,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-04-25,2022-04-29,374,1.0,0.09224006,0.09224006,-0.01195624,1,0,0.22900907695293427,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-05-05,2022-05-06,375,1.0,0.07726380,0.10068725,-0.00311829,1,0,0.9156438708305359,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-05-09,2022-05-13,376,0.0,0.06114746,0.06230711,-0.00954647,1,0,0.16054071485996246,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-05-23,2022-05-27,378,0.0,0.09092358,0.09217187,-0.00617672,1,0,0.29183149337768555,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-08-29,2022-09-02,392,0.0,-0.06096408,0.03142001,-0.06933407,1,0,0.12745530903339386,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-09-13,2022-09-16,394,0.0,-0.01153899,0.01127176,-0.08690045,1,0,0.22960782051086426,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-09-19,2022-09-23,395,0.0,0.01078652,0.02956024,-0.07003223,1,0,0.21686488389968872,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-09-26,2022-09-30,396,1.0,0.01878703,0.07012482,-0.03377104,1,0,0.24328796565532684,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-10-10,2022-10-14,397,1.0,0.04732538,0.04886570,-0.03202613,1,0,0.5664253234863281,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-10-24,2022-10-28,399,0.0,0.06706307,0.08602818,-0.00619382,1,0,0.09841779619455338,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
2022-12-19,2022-12-23,407,1.0,0.05790988,0.06518790,0.00019348,1,0,0.12108452618122101,2022,True,bp,bottom,manual_weak_bottom_label,123,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",ok,
